,Haltestelle,latitude,longitude,index
5764,Moorburger Alter Deich,9.891267,53.499054,0.0
5765,Moorburger Bogen,9.950605,53.474497,0.0
5766,Moorburger Burgweg,9.936396,53.489265,0.0
5767,Moorburger Elbdeich 227,9.93174,53.493372,0.0
5768,Moorburger Elbdeich 273,9.922164,53.495063,0.0
5769,Moorburger Elbdeich 297,9.918655,53.49518,0.0
5770,Moorburger Elbdeich 379,9.901462,53.498016,0.0
5771,Moorburger Kirchdeich,9.936394,53.489858,0.0
5772,Moorburger Kirche,9.941316,53.489639,0.0
5773,Moorburger Kreuzung,9.910303,53.495693,0.0
5774,Moorburger Ring,9.873077,53.480696,0.0
5775,Moorburger Straße,9.958238,53.473043,0.0
5776,"Moorende, Esteburgring",9.73119,53.510025,0.0
5777,"Moorende, Moorende 123",9.730017,53.500534,0.0
5778,"Moorende, Moorende 137",9.726939,53.499439,0.0
5779,"Moorende, Moorende 173",9.720516,53.495695,0.0
5780,"Moorende, Moorende 89",9.732775,53.504902,0.0
5781,"Moorende, Moorende 97",9.731832,53.503569,0.0
5782,"Moorende, Schöpfwerk",9.716394,53.492512,0.0
5783,Moorfleet,10.088048,53.511926,0.0
5784,Moorfleet (Feuerwehr),10.086664,53.512064,0.0
5785,Moorfleet (Halskestraße),10.088725,53.512459,0.0
5786,Moorfleeter Brückenstraße,10.081184,53.50108,0.0
5787,Moorfleeter Deich,10.069467,53.518168,0.0
5788,Moorfleeter Deich (Ost),10.116114,53.48489,0.0
5789,Moorfleeter Deich 344,10.091399,53.495677,0.0
5790,Moorfleeter Deich 380,10.092304,53.492209,0.0
5791,Moorfleeter Deich 427,10.094928,53.487611,0.0
5792,Moorfleeter Hauptdeich,10.079223,53.500999,0.0
5793,Moorfleeter Kirchenweg,10.080186,53.513399,0.0
5794,Moorfleeter Straße (Mitte),10.094551,53.529721,0.0
5795,Moorfleeter Straße (Nord),10.098426,53.536065,0.125
5796,Moorfleeter Straße (Süd),10.088858,53.522351,0.0
5797,"Moorhusen (IZ), Hauptstraße 14",9.385481,53.959614,0.0
5798,"Moorhusen (IZ), Neue Straße",9.405916,53.95855,0.0
5799,Moorkaten,9.91348,53.822739,0.0
5800,Moorlage,9.972359,53.429313,0.0
5801,Moorrand,9.972388,53.643067,0.0
5802,Moorredder,10.182512,53.659209,0.0
5803,"Moorrege, Eichenweg",9.667542,53.672678,0.0
5804,"Moorrege, Glinder Weg",9.672587,53.666942,0.0
5805,"Moorrege, Glindhof",9.677762,53.675147,0.0
5806,"Moorrege, Grothar",9.6823,53.669494,0.0
5807,"Moorrege, Grothenpohl",9.664985,53.665576,0.0
5808,"Moorrege, Kirchenstraße",9.666515,53.664705,0.0
5809,"Moorrege, Klöterbarg",9.669837,53.662993,0.0
5810,"Moorrege, Lehmkuhlweg",9.692439,53.662408,0.0
5811,"Moorrege, Oberglinde",9.685975,53.667063,0.0
5812,"Moorrege, Parallelstraße",9.674455,53.672345,0.0
5813,"Moorrege, Schule",9.672744,53.673192,0.0
5814,"Moorrege, Schulzentrum",9.663339,53.665187,0.0
5815,"Moorrege, Voßmoor",9.660914,53.670074,0.0
5816,"Moorrege, Werftweg",9.675811,53.675011,0.0
5817,Moorstieg,9.921091,53.470595,0.0
5818,Moorstraße (Phoenix-Center),9.986464,53.456918,0.375
5819,Moorwerder Hauptdeich 35,10.055701,53.465977,0.0
5820,Moorwerder Hauptdeich 69,10.046394,53.472681,0.0
5821,Moorwerder Mühle,10.060532,53.470687,0.0
5822,Moorwerder Norderdeich (Fußweg),10.058234,53.476413,0.0
5823,Moorwerder Norderdeich (Ost),10.060305,53.47369,0.0
5824,Moorwerder Osterdeich,10.060611,53.46782,0.0
5825,Moosberg (Pflegezentrum),10.182073,53.498013,0.125
5826,Moränenweg,10.163692,53.610845,0.0
5827,Mörkenstraße,9.945827,53.549447,0.0
5828,"Mover, Ort",10.291213,53.368178,0.0
5829,Mozartstraße,10.021843,53.578392,0.125
5830,"Mözen, Abzweigung Kükels",10.263884,53.89745,0.0
5831,"Mözen, B 432",10.262967,53.911422,0.0
5832,"Mözen, Twiete",10.258828,53.910936,0.0
5833,Mücklingen,10.784125,53.180375,0.0
5834,Müggenburger Schleuse,10.055266,53.512682,0.0
5835,Müggenburger Straße,10.052766,53.511649,0.0
5836,Mühlenauweg,9.909642,53.604754,0.0
5837,"Mühlenbarbek, Feuerwehr",9.666277,53.95762,0.0
5838,"Mühlenbarbek, Wischendamm",9.672146,53.955961,0.0
5839,Mühlenberg,9.822977,53.56077,0.125
5840,Mühlenhagen,10.067458,53.536588,0.0
5841,Mühlenrade,10.487266,53.59547,0.0
5842,Mühlenredder,10.129842,53.710754,0.125
5843,"Mulsum, Bahnhof",9.304976,53.499367,0.0
5844,"Mulsum, Friedhof",9.315439,53.514219,0.0
5845,"Mulsum, Heerloge",9.301918,53.508045,0.0
5846,"Mulsum, Höchststadt",9.301126,53.513214,0.0
5847,"Mulsum, Im Neuwerk",9.322825,53.518153,0.0
5848,"Mulsum, Logehof",9.305855,53.516859,0.0
5849,"Mulsum, Mühlenweg",9.3046,53.509988,0.0
5850,"Mulsum, Mulsumer Berg",9.3416,53.530015,0.0
5851,"Mulsum, Rübenkamp",9.335894,53.525529,0.0
5852,"Mulsum, Schule",9.299167,53.513371,0.0
5853,"Mulsum, Wiesenrain",9.305381,53.511783,0.0
5854,"Mulsum, Zur Mühle",9.304306,53.502585,0.0
5855,Mulsum-Essel,9.307073,53.498745,0.0
5856,Mümmelmannsberg,10.149932,53.528158,0.0
5857,Mundsburg,10.027544,53.569439,0.125
5858,Mundsburger Brücke,10.019753,53.565579,0.0
5859,"Münsterdorf, Dägelinger Weg",9.545996,53.898965,0.0
5860,"Münsterdorf, Sandberg",9.535287,53.904934,0.0
5861,"Münsterdorf, Schule",9.541382,53.90214,0.0
5862,"Münsterdorf, Schulenburg",9.519546,53.906702,0.0
5863,Munster(Örtze),10.09651,52.993339,0.0
5864,Münterweg,10.14468,53.527472,0.0
5865,Musäusstraße,9.816611,53.580464,0.0
5866,Museum am Rothenbaum,9.988384,53.567963,0.0
5867,Museum für Hamburgische Geschichte,9.97402,53.550496,0.125
5868,Museum Kiekeberg,9.905409,53.439967,0.0
5869,Müssen,10.560599,53.499639,0.0
5870,"Müssen, Abzweigung Louisenhof",10.517548,53.490421,0.0
5871,"Müssen b. Göls, Gölser Dorfstraße",10.374387,53.991685,0.0
5872,"Müssen b. Göls, Gut",10.375316,53.993022,0.0
5873,"Müssen, Bergstraße",10.562299,53.501058,0.0
5874,"Müssen, Louisenhof 6",10.535574,53.492635,0.0
5875,"Müssen, Schule",10.562221,53.494437,0.0
5876,"Müssen, Tannenweg",10.571725,53.495112,0.0
5877,Müssenredder (Mitte),10.073152,53.655432,0.0
5878,"Mustin, Am Schmiedeberg",10.871178,53.688856,0.0
5879,"Mustin, Goldenseer Straße",10.882654,53.69192,0.0
5880,"Mustin, Kirche",10.88537,53.686297,0.0
5881,"Mustin, Poppensaal",10.882044,53.683348,0.0
5882,"Mustin, Redder",10.882385,53.687251,0.0
5883,"Mustin, Salemer Straße",10.88673,53.683526,0.0
5884,"Mustin, Waldstraße",10.865805,53.693343,0.0
5885,Nachtigallenweg,9.947904,53.451336,0.125
5886,Nagelshof,9.752117,53.581732,0.0
5887,Nagelstegel,10.080419,53.456177,0.0
5888,Nagelsweg,10.022164,53.543508,0.125
5889,"Nahe, Dorfstraße",10.135494,53.795656,0.0
5890,"Nahe, Lüttmoor",10.135613,53.788862,0.0
5891,"Nahe, Mühlenstraße",10.138046,53.791831,0.0
5892,"Nahe, Schule",10.13239,53.788605,0.0
5893,"Nahe, Schule (Kehre)",10.132841,53.789581,0.0
5894,"Nahe, Wakendorfer Straße",10.143025,53.797472,0.0
5895,Naherwohld,10.127356,53.779713,0.0
5896,"Nahrendorf, Im Klint",10.81198,53.173636,0.0
5897,"Nahrendorf, Tangsehler Weg",10.818808,53.174889,0.0
5898,Nartenstraße,9.990747,53.465662,0.0
5899,Naturschutzgebiet Höltigbaum,10.183483,53.611253,0.0
5900,Neckersstücken,9.819904,53.47136,0.0
5901,Nedderfeld,9.96197,53.603243,0.0
5902,Nedderfeld (Anscharhöhe),9.9842,53.600982,0.0
5903,Nedderfeld Center,9.974005,53.601695,0.0
5904,Nedderfeld (Kehre),9.963012,53.603877,0.0
5905,"Neddernhof, Am Hünengrab",9.764376,53.283365,0.0
5906,"Neddernhof, B3 Abzweigung Neddernhof",9.793146,53.286484,0.0
5907,"Neddernhof, Langeloher Straße",9.761779,53.283193,0.0
5908,Neddernhof 50,9.777593,53.282992,0.0
5909,Neesentwiete,10.171989,53.409971,0.0
5910,"Neestahl, Abzw. Tangsehl (K15)",10.874481,53.174556,0.0
5911,"Neestahl, Abzweig Tangsehl",10.872182,53.171572,0.0
5912,"Neestahl, Kleinmoor",10.864062,53.180219,0.0
5913,"Neetze, Am Dorfplatz",10.624675,53.26536,0.0
5914,"Neetze, Am Jahnstadion",10.632499,53.266925,0.0
5915,"Neetze, Am Ried",10.619841,53.273487,0.0
5916,"Neetze, Bahnhof",10.626118,53.26942,0.0
5917,"Neetze, Bockelheide",10.638513,53.279567,0.0
5918,"Neetze, Grundschule",10.627692,53.261922,0.0
5919,"Neetze, Neetzebrücke",10.614788,53.265117,0.0
5920,Neetzendorf,10.760556,53.163722,0.0
5921,"Neetzendorf, Mühle",10.76577,53.169433,0.0
5922,Neetzendorf (Nord),10.766378,53.164939,0.0
5923,"Neetzendorf, Ort",10.762663,53.161148,0.0
5924,"Negernbötel, Dorfstraße",10.248817,53.98284,0.0
5925,"Negernbötel, Hamdorf",10.279233,53.981478,0.0
5926,"Negernbötel, Heidkaten",10.245293,53.968474,0.0
5927,Nehlsstraße,9.969645,53.53009,0.0
5928,"Nehms, Am Freudenberg",10.343364,54.01555,0.0
5929,"Nehms, Am Mühlenberg",10.331027,54.031474,0.0
5930,"Nehms, Am See",10.359141,54.018877,0.0
5931,"Nehms, Am Vorholz",10.331189,54.035569,0.0
5932,"Nehms, Dorfkoppel",10.369538,54.014868,0.0
5933,"Nehms, Grönwohld",10.375635,54.027189,0.0
5934,"Nehms, Grönwohld Mühle",10.359313,54.025065,0.0
5935,"Nehms, Hof Hohlegruft",10.39112,54.017441,0.0
5936,"Nehms, Ihlkamp",10.339324,54.006619,0.0
5937,"Nehms, Kastanienweg",10.347547,54.020328,0.0
5938,"Nehms, Kühlkamper Weg",10.342987,54.011888,0.0
5939,"Nehms, Muggesfelde",10.33625,54.027777,0.0
5940,"Nehms, Muggesfelder Heide",10.330758,54.033085,0.0
5941,"Nehms, Nehmsberg",10.385088,54.013611,0.0
5942,"Nehms, Nehmser Straße (Nord)",10.35782,54.021398,0.0
5943,"Nehms, Nehmser Straße 5",10.36455,54.017692,0.0
5944,"Nehms, Ziegeleikoppel",10.337137,54.003085,0.0
5945,Neißestraße,9.864987,53.607062,0.0
5946,Nektarweg,10.133396,53.637319,0.125
5947,"Nenndorf, Am Schulland",9.889311,53.375338,0.0
5948,"Nenndorf, Emsener Berg",9.882313,53.383522,0.0
5949,"Nenndorf, Emsener Straße",9.900117,53.384009,0.0
5950,"Nenndorf, Grundschule",9.887113,53.383064,0.0
5951,"Nenndorf, Hinteln",9.902481,53.384934,0.0
5952,"Nenndorf, Oberschule",9.879332,53.383265,0.0
5953,"Nenndorf, Rathaus",9.897553,53.380694,0.0
5954,"Nenndorf, Schulstraße",9.888575,53.383988,0.0
5955,"Nenndorf, Vaenser Grund",9.894538,53.378821,0.0
5956,"Neritz, Herrenweg",10.290578,53.785667,0.0
5957,"Neritz, Rötenweg",10.284086,53.78474,0.0
5958,Neßpriel,9.858033,53.536092,0.125
5959,Nesselstraße,10.019723,53.618224,0.0
5960,Nettelnburg,10.181403,53.488009,0.0
5961,Nettelnburger Kirchenweg,10.182782,53.480187,0.0
5962,Nettelnburger Landweg (Süd),10.174594,53.471165,0.0
5963,Nettelnburger Straße,10.195802,53.476326,0.0
5964,Nettelnburger Straße (Mitte),10.18739,53.477437,0.0
5965,Neu Bleckede,10.747118,53.302423,0.0
5966,Neu Bleckede (Schiffsanleger),10.740029,53.300415,0.0
5967,"Neu Boltersen, Möhlenkamp",10.560367,53.289845,0.0
5968,"Neu Boltersen, Neumühler Weg",10.568282,53.289768,0.0
5969,"Neu Börnsen, Birkenweg",10.276834,53.489561,0.0
5970,"Neu Börnsen, Börnsener Straße",10.289727,53.484948,0.0
5971,"Neu Börnsen, Haidkamp",10.288357,53.488458,0.0
5972,"Neu Börnsen, Mühlenweg",10.290942,53.48675,0.0
5973,"Neu Börnsen, Steinredder",10.284206,53.488691,0.0
5974,"Neu Börnsen, Zwischen den Kreiseln",10.287533,53.486104,0.0
5975,Neu Darchau,10.890391,53.233582,0.0
5976,Neu Darchau (Fähre),10.889952,53.233148,0.0
5977,"Neu Darchau, Ortsmitte",10.888143,53.231523,0.0
5978,"Neu Darchau, Post",10.884953,53.228788,0.0
5979,Neu Darchau (Süd),10.882632,53.223693,0.0
5980,"Neu Eckel, Rotdornweg",9.921316,53.351652,0.0
5981,"Neu Eckel, Stieglitzweg",9.926133,53.357706,0.0
5982,Neu Garge,10.829829,53.272417,0.0
5983,Neu Garstedt,10.124144,53.27506,0.0
5984,"Neu Horst, Alter Gutshof",10.771612,53.612533,0.0
5985,"Neu Horst, Am Käsel",10.756928,53.614807,0.0
5986,"Neu Jürgenstorf, Ahrenschulter",10.623725,53.316218,0.0
5987,"Neu Jürgenstorf, Birkenweg",10.616255,53.310739,0.0
5988,"Neu Jürgenstorf, Ort",10.614731,53.307318,0.0
5989,"Neu Jürgenstorf, Rosenthaler Weg",10.6169,53.307549,0.0
5990,Neu Lankau,10.637946,53.672883,0.0
5991,"Neu Leversen, Sottorfer Kirchweg",9.916387,53.409584,0.0
5992,"Neu Neetze, Am Milchberg",10.649036,53.288444,0.0
5993,"Neu Neetze, Birkenhof",10.653223,53.292017,0.0
5994,"Neu Neetze, Denker",10.621921,53.295152,0.0
5995,"Neu Neetze, Haus Nr. 50",10.632465,53.301829,0.0
5996,"Neu Neetze, Tennisclub",10.616871,53.286531,0.0
5997,Neu Oerzen,10.318624,53.179503,0.0
5998,"Neu Oldendorf, L 234",10.211025,53.171318,0.0
5999,"Neu Oldendorf, Ort",10.20396,53.164686,0.0
6000,Neu Oldendorf 34,10.202619,53.170217,0.0
6001,Neu Sterley,10.819373,53.607071,0.0
6002,Neu Süttorf,10.680093,53.271979,0.0
6003,"Neu Wendhausen, Ort",10.513229,53.252027,0.0
6004,Neu Wendischthun,10.775978,53.30512,0.0
6005,"Neu Wendischthun, Abzweig",10.786842,53.303736,0.0
6006,Neu Wulmstorf,9.788687,53.473044,0.0
6007,"Neu Wulmstorf, Bredenheider Weg",9.800444,53.463216,0.0
6008,"Neu Wulmstorf, Bredenheider Weg (Süd)",9.80053,53.460556,0.0
6009,"Neu Wulmstorf, Breslauer Straße",9.803358,53.460429,0.0
6010,"Neu Wulmstorf, Danziger Straße",9.803839,53.462798,0.0
6011,"Neu Wulmstorf, Elstorfer Moor",9.779906,53.457422,0.0
6012,"Neu Wulmstorf, Erich-Kästner-Straße",9.781439,53.461356,0.0
6013,"Neu Wulmstorf, Ernst-Moritz-Arndt-Straße",9.783607,53.465484,0.0
6014,"Neu Wulmstorf, Freibad",9.807257,53.459612,0.0
6015,"Neu Wulmstorf, Fritz-Reuter-Straße",9.785376,53.462615,0.0
6016,"Neu Wulmstorf, Grenzweg",9.79475,53.469517,0.0
6017,"Neu Wulmstorf, Grundschule am Moor",9.786254,53.466096,0.0
6018,"Neu Wulmstorf, Gumbinner Straße-DRK(ASM-Halt)",9.809767,53.460188,0.0
6019,"Neu Wulmstorf, Hauptstraße",9.798436,53.463697,0.0
6020,"Neu Wulmstorf, Hauptstraße 12 (ASM-Halt)",9.805545,53.46621,0.0
6021,"Neu Wulmstorf, Hindenburger Straße 14(ASM-Halt)",9.810524,53.458018,0.0
6022,"Neu Wulmstorf, Im Apfelgarten (Nord) (ASM-Halt)",9.794315,53.474435,0.0
6023,"Neu Wulmstorf, Kantstraße",9.778979,53.461049,0.0
6024,"Neu Wulmstorf, Klaus-Groth-Straße (Süd)(ASM-Halt)",9.779995,53.458158,0.0
6025,"Neu Wulmstorf, Königsberger Straße 83(ASM-Halt)",9.807515,53.456537,0.0
6026,"Neu Wulmstorf, Krümmung(ASM-Halt)",9.802206,53.457616,0.0
6027,"Neu Wulmstorf, Lessingstraße",9.778097,53.463894,0.0
6028,"Neu Wulmstorf, Meisterweg",9.799973,53.465358,0.0
6029,"Neu Wulmstorf, Pflegeheim Pro Vita(ASM-Halt)",9.793499,53.472697,0.0
6030,"Neu Wulmstorf, Postweg",9.799093,53.459389,0.0
6031,"Neu Wulmstorf, Querweg",9.790602,53.461063,0.0
6032,"Neu Wulmstorf, Rathaus",9.792016,53.468232,0.0
6033,"Neu Wulmstorf, Schifferstraße",9.798487,53.468818,0.0
6034,"Neu Wulmstorf, Schifferstraße 17 (Ärztehaus)(ASM-Halt)",9.799245,53.466675,0.0
6035,"Neu Wulmstorf, Stettiner Straße(ASM-Halt)",9.812762,53.459341,0.0
6036,"Neu Wulmstorf, SZ Ernst-Moritz-Arndt-Straße",9.790467,53.467542,0.0
6037,"Neu Wulmstorf, Theodor-Heuss-Straße",9.781787,53.469648,0.0
6038,"Neu Wulmstorf, Weidenring",9.782821,53.471833,0.0
6039,"Neu Wulmstorf, Wesenberg",9.799366,53.451516,0.0
6040,"Neu Wulmstorf, Wilhelm-Hillermann-Weg(ASM-Halt)",9.790149,53.457723,0.0
6041,"Neu Wulmstorf, Wulmstorfer Wiesen",9.787332,53.474715,0.0
6042,"Neu Wulmstorf, Zur Heide",9.794418,53.464622,0.0
6043,Neu Zarrentin,10.890644,53.553187,0.0
6044,Neue Bullerrinne,9.847942,53.530755,0.0
6045,Neue Wöhr,10.041555,53.598987,0.0
6046,"Neuenbrook, Birkenweg",9.534635,53.857534,0.0
6047,"Neuenbrook, Hauptstraße",9.533122,53.860479,0.0
6048,"Neuenbrook, Ost 26",9.54768,53.862552,0.0
6049,"Neuenbrook, Ost 3",9.53373,53.861653,0.0
6050,"Neuenbrook, Ost 34",9.560397,53.86332,0.0
6051,"Neuenbrook, West 17a",9.523493,53.861043,0.0
6052,"Neuenbrook, West 31",9.513758,53.860438,0.0
6053,"Neuenbrook, West 46",9.496769,53.859369,0.0
6054,"Neuenbrook, West 59",9.485559,53.858651,0.0
6055,"Neuendeich, Abzweigung Rosengarten",9.612502,53.674868,0.0
6056,"Neuendeich, Abzweigung Schadendorf",9.60351,53.675687,0.0
6057,"Neuendeich, Binnendiek (Mitte)",9.580925,53.677335,0.0
6058,"Neuendeich, Binnendiek (Süd)",9.585965,53.674139,0.0
6059,"Neuendeich, Im Esch",9.574153,53.683477,0.0
6060,"Neuendeich, Kuhlworth",9.595756,53.675249,0.0
6061,"Neuendeich, Oberrecht (Mitte)",9.625747,53.674162,0.0
6062,"Neuendeich, Oberrecht (Ost)",9.638003,53.677098,0.0
6063,"Neuendeich, Rosengarten",9.610511,53.676352,0.0
6064,"Neuendeich, Schlickburg (Nord)",9.586661,53.699176,0.0
6065,"Neuendeich, Schlickburg (Süd)",9.583351,53.694098,0.0
6066,"Neuendorf, Altendeich",9.574585,53.736023,0.0
6067,"Neuendorf, Bauerweg",9.573017,53.736817,0.0
6068,"Neuendorf, Datenhörn",9.561133,53.751366,0.0
6069,"Neuendorf, Dünnenreihe",9.558456,53.735853,0.0
6070,"Neuendorf, Fleien",9.550348,53.736987,0.0
6071,"Neuendorf, Lühnhüserdeich",9.524715,53.741298,0.0
6072,"Neuendorf, Moorhusen (Süd)",9.563649,53.737742,0.0
6073,"Neuendorf, Spiekerhörn",9.579173,53.728148,0.0
6074,"Neuendorf-Sachsenbande, Abzw. Sachsenbande",9.359242,53.957324,0.0
6075,"Neuendorf-Sachsenbande, Achterhörn (Nord)",9.302104,53.966367,0.0
6076,"Neuendorf-Sachsenbande, Achterhörn 1",9.296692,53.955294,0.0
6077,"Neuendorf-Sachsenbande, Alte Schmiede",9.301345,53.949945,0.0
6078,"Neuendorf-Sachsenbande, Averfleth 1",9.340951,53.941169,0.0
6079,"Neuendorf-Sachsenbande, Averfleth 11",9.317779,53.941817,0.0
6080,"Neuendorf-Sachsenbande, Averfleth 18",9.316436,53.937382,0.0
6081,"Neuendorf-Sachsenbande, Averfleth 33",9.298097,53.953718,0.0
6082,"Neuendorf-Sachsenbande, Averfleth 6",9.330081,53.943365,0.0
6083,"Neuendorf-Sachsenbande, Bauernmoorweg",9.314126,53.964279,0.0
6084,"Neuendorf-Sachsenbande, Burger Straße",9.327501,53.962051,0.0
6085,"Neuendorf-Sachsenbande, Dorfstraße 6",9.340719,53.963056,0.0
6086,"Neuendorf-Sachsenbande, Dückerstieg",9.353309,53.947504,0.0
6087,"Neuendorf-Sachsenbande, Goldbogen",9.3477,53.937844,0.0
6088,"Neuendorf-Sachsenbande, Hackeboe 18",9.364408,53.941747,0.0
6089,"Neuendorf-Sachsenbande, Hackeboe 22",9.361901,53.944243,0.0
6090,"Neuendorf-Sachsenbande, Hackeboe 36",9.354552,53.946826,0.0
6091,"Neuendorf-Sachsenbande, Hinter-Neuendorf",9.33745,53.956372,0.0
6092,"Neuendorf-Sachsenbande, Krützfleth",9.32072,53.944001,0.0
6093,"Neuendorf-Sachsenbande, Schulweg",9.328314,53.9608,0.0
6094,"Neuendorf-Sachsenbande, Vorder-Neuendorf 15",9.371196,53.958438,0.0
6095,Neuenfelder Damm,9.805233,53.530008,0.0
6096,Neuenfelder Fährdeich (Ost),9.797286,53.528399,0.0
6097,Neuenfelder Kirche,9.810276,53.523999,0.0
6098,Neuenfelder Straße (Schule),10.012946,53.493582,0.0
6099,Neuengammer Elbdeich,10.257344,53.422545,0.0
6100,Neuengammer Hauptdeich,10.252754,53.417355,0.0
6101,Neuengammer Hausdeich 310,10.214597,53.449101,0.0
6102,Neuengammer Hausdeich 331,10.214881,53.451146,0.0
6103,Neuengammer Hausdeich 351,10.213902,53.453241,0.0
6104,Neuengammer Hausdeich 421,10.205693,53.457862,0.0
6105,Neuengammer Hausdeich 490,10.198297,53.463085,0.0
6106,Neuengammer Hausdeich 52,10.249607,53.42649,0.0
6107,Neuengammer Heerweg,10.220827,53.419653,0.0
6108,Neuengammer Hinterdeich,10.176732,53.446658,0.0
6109,Neuengammer Hinterdeich (Ost),10.215116,53.427763,0.0
6110,Neuengammer Hinterdeich 123,10.203034,53.433043,0.0
6111,Neuengammer Hinterdeich 143,10.205093,53.435601,0.0
6112,Neuengammer Hinterdeich 180,10.203108,53.438865,0.0
6113,Neuengammer Hinterdeich 60,10.205472,53.428795,0.0
6114,Neuengammer Kirche,10.222261,53.446039,0.0
6115,Neuengammer Marschbahndamm,10.253508,53.424068,0.0
6116,Neuengörs,10.381062,53.898962,0.0
6117,"Neuengörs, Schule",10.384375,53.898366,0.0
6118,"Neuengörs, Stubben",10.416984,53.89361,0.0
6119,"Neuenkirchen, Altenschleuse",9.613962,53.532851,0.0
6120,"Neuenkirchen, Altländer Straße",9.601883,53.519094,0.0
6121,"Neuenkirchen, Dorfstraße",9.605585,53.527081,0.0
6122,"Neuenkirchen (IZ), Fritz-Höger-Straße",9.430791,53.863721,0.0
6123,"Neuenkirchen (IZ), Kirche",9.428532,53.864268,0.0
6124,"Neuenkirchen, Lühebogen",9.603757,53.521492,0.0
6125,"Neuenkirchen, Muddweg",9.62266,53.539707,0.0
6126,"Neuenkirchen, Schleusenbrücke",9.613416,53.537832,0.0
6127,"Neuenkirchen, Umdeich",9.605633,53.523001,0.0
6128,Neuenlande,10.591421,53.608084,0.0
6129,Neuenrade,10.359608,54.051873,0.0
6130,Neuenschleuse 12,9.665706,53.550042,0.0
6131,Neuenschleuse 2a,9.671301,53.547054,0.0
6132,Neuenschleuse 33,9.660305,53.554924,0.0
6133,Neuenteich,10.424794,53.943368,0.0
6134,Neuer Fährweg,9.790897,53.530311,0.0
6135,Neuer Friedhof,9.956061,53.445871,0.0
6136,Neuer Höltigbaum,10.18542,53.608152,0.0
6137,Neuer Pferdemarkt,9.963351,53.558409,0.125
6138,"Neufresenburg, Abzweigung Seefeld",10.383686,53.840248,0.0
6139,"Neufresenburg, Am Poggensee",10.377346,53.826672,0.0
6140,"Neufresenburg, Gut",10.378315,53.836312,0.0
6141,"Neufresenburg, Redderschmiede",10.375744,53.832954,0.0
6142,"Neuglasau, Abzw.",10.537866,54.040183,0.0
6143,Neugraben,9.851885,53.47402,0.0
6144,Neugrabener Heideweg,9.866103,53.462222,0.0
6145,Neugrabener Markt,9.854425,53.470758,0.125
6146,Neugüster,10.647082,53.530715,0.0
6147,"Neuhaus, E-Werk",10.93016,53.2969,0.0
6148,"Neuhaus, Mühle",10.925878,53.274074,0.0
6149,"Neuhaus, OT Carrenzien",10.934538,53.278639,0.0
6150,"Neuhaus, Schule",10.941229,53.287318,0.0
6151,"Neuhaus, Tankstelle",10.937838,53.286832,0.0
6152,"Neuhaus, ZOB",10.927146,53.285597,0.0
6153,Neuhof,9.94071,53.524166,0.0
6154,Neuhof (Fähre),9.941986,53.525279,0.0
6155,Neuhöfer Damm,9.969341,53.512804,0.0
6156,Neuhöfer Straße (Mitte),9.982287,53.510713,0.0
6157,Neuhöfer Straße (Ost),9.992676,53.510187,0.0
6158,Neukloster,9.639353,53.481377,0.0
6159,"Neukloster, Am Gleise",9.641549,53.480244,0.0
6160,"Neukloster, Bergstraße",9.637501,53.480398,0.0
6161,"Neukloster, Jorker Straße",9.637526,53.481108,0.0
6162,"Neukloster, Pfingstmarkt",9.636528,53.479828,0.0
6163,Neuland,10.003904,53.462937,0.0
6164,"Neuland am Moor, Am Moor 5",9.301581,53.678779,0.0
6165,"Neuland am Moor, Moorstraße 10",9.299807,53.673949,0.0
6166,"Neuland (Lkr Stade), Abzweig Moorstraße",9.297323,53.669382,0.0
6167,"Neuland (Lkr Stade), Hauptstraße",9.28003,53.673953,0.0
6168,"Neuland (Lkr Stade), Im Horn",9.289567,53.672304,0.0
6169,"Neuland (Lkr Stade), Moorstraße 7",9.298095,53.6716,0.0
6170,"Neuland (Lkr Stade), Vorwerk 14",9.294275,53.659749,0.0
6171,Neuländer Elbdeich 174,10.021128,53.47104,0.125
6172,Neuländer Elbdeich 76,10.006648,53.468161,0.125
6173,Neuländer Hauptdeich,9.994856,53.470084,0.0
6174,Neuländer Straße,9.991839,53.466605,0.0
6175,Neuländer Weg,10.007004,53.462866,0.0
6176,"Neulandermoor, Birkenstraße",9.301282,53.746911,0.0
6177,"Neulandermoor, Moorchaussee",9.297955,53.767288,0.0
